"rep","p","THCM_RMSE_adaptive","THCM_RMSE_fixed","THCM_R2_adaptive","THCM_R2_fixed","ICM_RMSE_adaptive","ICM_RMSE_fixed","ICM_R2_adaptive","ICM_R2_fixed","sel_adaptive","sel_fixed","jaccard"
61,20000,0.125877619410936,0.132037021630787,0.823667034979449,0.805988306329557,0.428211643181185,0.414287605328129,0.559925156729808,0.58807942970039,820,886,0.207360226468507
62,20000,0.153332221540731,0.143961550203416,0.795362845895894,0.819610746789652,0.562219665163296,0.557868098881807,0.39675992843105,0.406061916419341,826,780,0.162925416364953
63,20000,0.169677089230512,0.165232561712589,0.73941566292728,0.752888379059563,0.501604065238737,0.498007839952681,0.399093300465484,0.407678754375021,842,942,0.156939040207523
64,20000,0.148713465698668,0.173174097096774,0.833573684541373,0.774323014138396,0.316576184896019,0.334744852896339,0.679279103625191,0.641409656020604,963,977,0.175757575757576
65,20000,0.214916574251163,0.198126581098386,0.675596863716151,0.724303840541129,0.323643388267769,0.321846716362714,0.623800386481359,0.627965657189785,699,949,0.142065142065142
66,20000,0.167000899165554,0.166421503185763,0.724624187039499,0.7265316601617,0.484843251444708,0.485839367742479,0.443144007003541,0.440853521818717,842,940,0.145980707395498
67,20000,0.195096774510017,0.217784192615409,0.653088195311677,0.567713564714865,0.309076614568664,0.303461417497959,0.634897047949194,0.648042669130312,789,871,0.184867951463241
68,20000,0.171139332240877,0.174944755337363,0.785444778159687,0.775797073416394,0.58114570307778,0.565688726918231,0.353064288143618,0.387020272381347,643,820,0.130602782071097
69,20000,0.159740829984397,0.163030088046509,0.797701025768518,0.789284087291826,0.392706933457499,0.367243060699462,0.623258282976668,0.670531596697273,795,911,0.19719298245614
70,20000,0.174061190161214,0.187104798534712,0.709469995920761,0.664295669118629,0.354231676696938,0.371299418259955,0.582235764394126,0.54100811666185,744,1042,0.138304652644997
71,20000,0.178352187151623,0.177234272356569,0.680395545606954,0.684389562186733,0.538394337331762,0.537015484413207,0.420987308022148,0.423949267126519,900,842,0.180216802168022
72,20000,0.196517167939855,0.197383665159766,0.738468790553123,0.736157382608687,0.411102596525473,0.410832482014261,0.494876268699773,0.49553983262103,826,924,0.197809719370294
73,20000,0.123184307106541,0.125719578507103,0.866798715624645,0.861259429786417,0.408071136165116,0.409244290960445,0.615352807113213,0.613138000408282,856,890,0.174966352624495
74,20000,0.180426150403782,0.171088812139986,0.753878791910957,0.778693946224156,0.646918526280187,0.636802867361414,0.278463205280003,0.300851667369178,796,922,0.159244264507422
75,20000,0.200036436261813,0.207237373482438,0.541149260432027,0.507519116484807,0.431055351090611,0.441024142931728,0.520759635895496,0.498337038962395,921,854,0.150356448476993
76,20000,0.167959968736828,0.19987423956251,0.799350046488245,0.715854264752048,0.479139606347264,0.502703056128492,0.404812438791153,0.344831884483699,760,890,0.147426981919332
77,20000,0.161124853899805,0.166684060019154,0.695851577360686,0.67450176654613,0.349132238124549,0.350754575534066,0.588657080247193,0.584825365986541,872,1051,0.168286755771567
78,20000,0.141877224393465,0.143188482056859,0.848221359876619,0.84540285815661,0.540496848037082,0.554329365324023,0.400990366270012,0.369938058313501,835,832,0.148862853204686
79,20000,0.159696146292767,0.166477316087999,0.824012178811506,0.80874892995882,0.484530911028763,0.492350694916571,0.403095504053418,0.383673298049787,856,1051,0.150875075437538
80,20000,0.147896906735579,0.139992195640383,0.848030397864441,0.863841049589706,0.593811953241175,0.596714747150045,0.362165490447633,0.355914260353279,818,911,0.186684969114619
81,20000,0.166654771958172,0.192524718205649,0.713322363058249,0.617412037621337,0.537565322432616,0.542423820755476,0.452300375735417,0.442355453320296,890,953,0.186735350933677
82,20000,0.135869235469004,0.133982787602414,0.770589108425449,0.776915298776018,0.428992564671646,0.437798037188567,0.524387870656151,0.504662723519509,705,863,0.165799256505576
83,20000,0.164506157429101,0.181874934110004,0.778782141367591,0.729603188709294,0.270674960120047,0.281021406857388,0.682719407068934,0.657999963195162,787,953,0.169354838709677
84,20000,0.180095463813209,0.187294945353763,0.653732323761477,0.625494225733512,0.412302422139537,0.421519063029002,0.579497647592101,0.560487634973374,909,947,0.161451814768461
85,20000,0.206221884411337,0.196607502036989,0.680379699048794,0.709487365484221,0.532858043359501,0.546286346965192,0.445719369770006,0.417431036494368,1149,886,0.165521191294387
86,20000,0.160173098293078,0.171275996577362,0.72320937071676,0.683506178272437,0.434365327203851,0.43543826555093,0.474750614979513,0.472152542781731,776,790,0.159141376757957
87,20000,0.18131693330204,0.187693369540997,0.7478815204819,0.729837036688952,0.437272000983115,0.439761512732982,0.500439183233988,0.494734711968845,799,905,0.181692094313454
88,20000,0.177405395245872,0.198671850096283,0.810482517242756,0.762322372010537,0.299468526559928,0.298007423010903,0.649582917957351,0.652993938391512,949,753,0.129396151293962
89,20000,0.159938604485251,0.177068789490189,0.655054886808404,0.57720735012501,0.656670305265456,0.676462417308316,0.339890415341058,0.299499210101771,766,805,0.190151515151515
90,20000,0.174643856815833,0.174246689343761,0.725537153378257,0.726784076879042,0.382298986310558,0.372151197153619,0.518136490540663,0.543378257337882,878,868,0.151715039577836
91,20000,0.142358144825886,0.137837666994263,0.808809675636132,0.820759107404332,0.272687778264054,0.27617233883704,0.72428310345941,0.717191544356977,866,978,0.217965653896962
92,20000,0.174342155498263,0.20032664319237,0.710845758988295,0.618229671441379,0.354516475308435,0.360183014280942,0.598785340335544,0.585856924890416,687,1031,0.130263157894737
93,20000,0.154599705088369,0.164476358841911,0.820197068640569,0.796489691938434,0.367340923620318,0.365311421524167,0.664104201287879,0.667805493665899,927,775,0.177040110650069
94,20000,0.206976752104955,0.208228500694701,0.691965914328391,0.688228806827692,0.350541328010415,0.344833018310862,0.626820641375521,0.638875589636134,1063,962,0.163124641010913
95,20000,0.160202395699324,0.146577435228964,0.688589805328528,0.7393071920738,0.330743795502336,0.32185957497621,0.562642744118489,0.585823178327807,920,1068,0.20048309178744
96,20000,0.181147606037627,0.176979635125874,0.621921004636017,0.639119061826878,0.403816860000486,0.400522853873544,0.51145605830941,0.519393830889557,1003,991,0.198317307692308
97,20000,0.174748755284722,0.166204910557411,0.701568748159355,0.730037264225561,0.333433991069919,0.315104177399687,0.609764526200217,0.651489934504285,899,818,0.158569500674764
98,20000,0.193477138920438,0.180761787787828,0.689951177552684,0.729364957701005,0.413209940536929,0.433522240506614,0.522696971252525,0.474617704444086,866,865,0.148639681486397
99,20000,0.153879324765297,0.170782021914581,0.785643985374044,0.735966257292609,0.531923903502529,0.517622647845603,0.350895263962587,0.385329594200452,1019,871,0.183469004383219
100,20000,0.139799249974729,0.14208577094762,0.835971768512279,0.830562281188799,0.347498692502832,0.339534033390376,0.623805022000308,0.640852151537311,842,916,0.159630606860158
